"Aniger";"cluster"
"1079520";"cluster_5775"
"1085348";"cluster_6077"
"1172922";"cluster_6077"
"1069810";"cluster_6077"
"1085734";"cluster_6077"
"1150917";"cluster_6077"
"1085152";"cluster_6077"
"1133664";"cluster_6077"
"1079052";"cluster_6077"
"1079144";"cluster_6077"
"42286";"cluster_6077"
"1149908";"cluster_5074"
"1117174";"cluster_5074"
"1171319";"cluster_5074"
"1117175";"cluster_5074"
"1117173";"cluster_5074"
"1162500";"cluster_5074"
"1182161";"cluster_5074"
"1063971";"cluster_5074"
"1082420";"cluster_5074"
"36253";"cluster_5074"
"1132100";"cluster_5074"
"1205016";"cluster_5074"
"1062713";"cluster_5074"
"1101560";"cluster_5074"
"1156744";"cluster_5074"
"1101561";"cluster_5074"
"1082395";"cluster_5074"
"1083357";"cluster_5074"
"1205021";"cluster_5074"
"1101562";"cluster_5074"
"1065168";"cluster_5074"
"1149372";"cluster_6204"
"1116077";"cluster_6204"
"1116076";"cluster_6204"
"1156347";"cluster_6204"
"1100473";"cluster_6204"
"1116078";"cluster_6204"
"1131289";"cluster_6204"
"1170462";"cluster_6204"
"1181547";"cluster_6204"
"1003318";"cluster_6204"
"1100471";"cluster_6204"
"1161942";"cluster_6204"
"211159";"cluster_6204"
"1141943";"cluster_6204"
"1141944";"cluster_6204"
"1100472";"cluster_6204"
"1075088";"cluster_6204"
"1077025";"cluster_6204"
"1081402";"cluster_6204"
"1073558";"cluster_6204"
"1081199";"cluster_6204"
"1080751";"cluster_6204"
"1003322";"cluster_6204"
"1003325";"cluster_6204"
"1121191";"cluster_6219"
"1121192";"cluster_6219"
"1072015";"cluster_6219"
"1135197";"cluster_6219"
"1072644";"cluster_6219"
"1105553";"cluster_6219"
"1105554";"cluster_6219"
"1164819";"cluster_6219"
"1087774";"cluster_6219"
"1087764";"cluster_6219"
"56159";"cluster_6219"
"1018575";"cluster_6219"
"1151807";"cluster_6219"
"1184591";"cluster_6219"
"1105555";"cluster_6219"
"1121193";"cluster_6219"
"1174503";"cluster_6219"
"1212936";"cluster_6219"
"1087702";"cluster_6219"
"1071089";"cluster_6219"
"1144465";"cluster_6219"
"1158171";"cluster_6219"
"1113757";"cluster_6112"
"1113758";"cluster_6112"
"1113756";"cluster_6112"
"1168873";"cluster_6112"
"1040468";"cluster_6112"
"1188854";"cluster_6112"
"52796";"cluster_6112"
"1129404";"cluster_6112"
"1129405";"cluster_6112"
"1129406";"cluster_6112"
"1098302";"cluster_6112"
"1099073";"cluster_6112"
"1099025";"cluster_6112"
"1179892";"cluster_6112"
"1140440";"cluster_6112"
"1065924";"cluster_6112"
"1076935";"cluster_6112"
"1070619";"cluster_6112"
"1073731";"cluster_6229"
"1084930";"cluster_6229"
"1084710";"cluster_6229"
"1150640";"cluster_6229"
"1084611";"cluster_6229"
"1076892";"cluster_6229"
"1073415";"cluster_6229"
"1133251";"cluster_6229"
"43722";"cluster_6229"
"1151520";"cluster_6210"
"1086324";"cluster_6210"
"40891";"cluster_6210"
"1070435";"cluster_6210"
"1134625";"cluster_6210"
"1173899";"cluster_6210"
"1098858";"cluster_6231"
"1071374";"cluster_6231"
"1075102";"cluster_6231"
"1098498";"cluster_6231"
"1098396";"cluster_6231"
"1228936";"cluster_6231"
"1130088";"cluster_6231"
"1169374";"cluster_6231"
"1130086";"cluster_6231"
"1130087";"cluster_6231"
"1180569";"cluster_6231"
"1161174";"cluster_6231"
"1043186";"cluster_6231"
"1189384";"cluster_6231"
"55704";"cluster_6231"
"1141087";"cluster_6231"
"1114435";"cluster_6231"
"1114437";"cluster_6231"
"1114436";"cluster_6231"
"1155681";"cluster_6231"
"1135236";"cluster_6231"
"1164851";"cluster_6231"
"1158188";"cluster_6231"
"1105597";"cluster_6231"
"1087428";"cluster_6231"
"1151826";"cluster_6231"
"1087542";"cluster_6231"
"1121233";"cluster_6231"
"1121234";"cluster_6231"
"56145";"cluster_6231"
"1018779";"cluster_6231"
"1174542";"cluster_6231"
"1105595";"cluster_6231"
"1121235";"cluster_6231"
"1105596";"cluster_6231"
"1087754";"cluster_6231"
"1184627";"cluster_6231"
"1043189";"cluster_6231"
"1066047";"cluster_6231"
"1079584";"cluster_6231"
"1078923";"cluster_6231"
"1018780";"cluster_6231"
"1018781";"cluster_6231"
"1148599";"cluster_6231"
"1148600";"cluster_6231"
"1076391";"cluster_6231"
"1176446";"cluster_3154"
"1091615";"cluster_3154"
"1153152";"cluster_3154"
"41242";"cluster_3154"
"1078860";"cluster_3154"
"1137078";"cluster_3154"
"1065615";"cluster_6233"
"1153812";"cluster_6233"
"1093379";"cluster_6233"
"44529";"cluster_6233"
"1064398";"cluster_6233"
"1177409";"cluster_6233"
"1138012";"cluster_6233"
"1093358";"cluster_6233"
"1065328";"cluster_6233"
"1093743";"cluster_6233"
"1150067";"cluster_6218"
"1058943";"cluster_6218"
"1101981";"cluster_6218"
"1007782";"cluster_6218"
"1083258";"cluster_6218"
"1062726";"cluster_6218"
"1062730";"cluster_6218"
"1156891";"cluster_6218"
"1083823";"cluster_6218"
"1101979";"cluster_6218"
"1082537";"cluster_6218"
"1171636";"cluster_6218"
"1162772";"cluster_6218"
"1117590";"cluster_6218"
"1117588";"cluster_6218"
"1117589";"cluster_6218"
"1182449";"cluster_6218"
"1101980";"cluster_6218"
"215102";"cluster_6218"
"1132409";"cluster_6218"
"1142713";"cluster_6218"
"1093667";"cluster_6230"
"1058902";"cluster_6230"
"1093220";"cluster_6230"
"1177013";"cluster_6230"
"1153512";"cluster_6230"
"1137635";"cluster_6230"
"1067988";"cluster_6230"
"1092796";"cluster_6230"
"194140";"cluster_6230"
"1064546";"cluster_6230"
"1223599";"cluster_6225"
"1139015";"cluster_6225"
"1187709";"cluster_6225"
"1223600";"cluster_6225"
"1178433";"cluster_6225"
"38790";"cluster_6225"
"1154418";"cluster_6225"
"1160213";"cluster_6225"
"1068292";"cluster_6225"
"1223602";"cluster_6225"
"1063910";"cluster_6225"
"1061100";"cluster_6225"
"1095923";"cluster_6225"
"1095742";"cluster_6225"
"1095482";"cluster_6225"
"1111737";"cluster_6225"
"1111738";"cluster_6225"
"1127383";"cluster_6225"
"1127385";"cluster_6225"
"1127384";"cluster_6225"
"1111736";"cluster_6225"
"1167789";"cluster_6225"
"1095496";"cluster_6221"
"1067734";"cluster_6221"
"1139169";"cluster_6221"
"1178591";"cluster_6221"
"142228";"cluster_6221"
"1154526";"cluster_6221"
"1215893";"cluster_1021"
"1066589";"cluster_1021"
"1165688";"cluster_1021"
"1107247";"cluster_1021"
"1107248";"cluster_1021"
"1088477";"cluster_1021"
"1152498";"cluster_1021"
"1136258";"cluster_1021"
"1158745";"cluster_1021"
"37396";"cluster_1021"
"1065367";"cluster_1021"
"1175601";"cluster_1021"
"1122883";"cluster_1021"
"1122884";"cluster_1021"
"1090071";"cluster_1021"
"1185494";"cluster_1021"
"1215894";"cluster_1021"
"1099117";"cluster_6239"
"1059531";"cluster_6239"
"1141335";"cluster_6239"
"1189560";"cluster_6239"
"1180824";"cluster_6239"
"1229548";"cluster_6239"
"1169542";"cluster_6239"
"1229546";"cluster_6239"
"1180823";"cluster_6239"
"1141334";"cluster_6239"
"1155858";"cluster_6239"
"55517";"cluster_2710"
"1135531";"cluster_2710"
"1088196";"cluster_2710"
"1072944";"cluster_2710"
"1165084";"cluster_2710"
"1076758";"cluster_2710"
"1184864";"cluster_2710"
"1088188";"cluster_2710"
"1121651";"cluster_2710"
"1121652";"cluster_2710"
"1121650";"cluster_2710"
"1174850";"cluster_2710"
"1106013";"cluster_2710"
"1213881";"cluster_2710"
"1076061";"cluster_2710"
"1088692";"cluster_2710"
"1106014";"cluster_2710"
"1106015";"cluster_2710"
"1158343";"cluster_2710"
"1152029";"cluster_2710"
"1213875";"cluster_2710"
"1165083";"cluster_2710"
"1135530";"cluster_2710"
"1213873";"cluster_2710"
"1174848";"cluster_2710"
"1184863";"cluster_2710"
"1158342";"cluster_2710"
"1106012";"cluster_2710"
"1106010";"cluster_2710"
"1106011";"cluster_2710"
"1121647";"cluster_2710"
"1121649";"cluster_2710"
"1121648";"cluster_2710"
"1089494";"cluster_2710"
"1088209";"cluster_2710"
"1089713";"cluster_2710"
"1062764";"cluster_2710"
"1059476";"cluster_2710"
"1079150";"cluster_2710"
"1144710";"cluster_2710"
"1144709";"cluster_2710"
"1152028";"cluster_2710"
"1207784";"cluster_6246"
"1157266";"cluster_6246"
"1084669";"cluster_6246"
"1207782";"cluster_6246"
"1075016";"cluster_6246"
"132837";"cluster_6246"
"1072658";"cluster_6246"
"1084776";"cluster_6246"
"1118693";"cluster_6246"
"1103078";"cluster_6246"
"1207780";"cluster_6246"
"1084803";"cluster_6246"
"1118694";"cluster_6246"
"1118695";"cluster_6246"
"1103079";"cluster_6246"
"1103080";"cluster_6246"
"1172452";"cluster_6246"
"1183030";"cluster_6246"
"1072352";"cluster_6246"
"1133202";"cluster_6246"
"1163335";"cluster_6246"
"1150600";"cluster_6246"
"1166563";"cluster_5939"
"1137413";"cluster_5939"
"1109156";"cluster_5939"
"1109157";"cluster_5939"
"1059095";"cluster_5939"
"1186415";"cluster_5939"
"1092054";"cluster_5939"
"1153359";"cluster_5939"
"1176786";"cluster_5939"
"1124798";"cluster_5939"
"1124797";"cluster_5939"
"1159388";"cluster_5939"
"1091470";"cluster_5939"
"183349";"cluster_5939"
"1065131";"cluster_5939"
"1227768";"cluster_6175"
"1155416";"cluster_6175"
"1227770";"cluster_6175"
"1140593";"cluster_6175"
"198680";"cluster_6175"
"1180056";"cluster_6175"
"1099995";"cluster_5902"
"1099994";"cluster_5902"
"1080939";"cluster_5902"
"1064540";"cluster_5902"
"1202017";"cluster_5902"
"1081387";"cluster_5902"
"1115600";"cluster_5902"
"1115599";"cluster_5902"
"1059533";"cluster_5902"
"1170172";"cluster_5902"
"1181311";"cluster_5902"
"1161723";"cluster_5902"
"1149172";"cluster_5902"
"1202015";"cluster_5902"
"1131015";"cluster_5902"
"1156186";"cluster_5902"
"1115598";"cluster_5902"
"1081711";"cluster_5902"
"1064151";"cluster_5902"
"1202011";"cluster_5902"
"1099993";"cluster_5902"
"201372";"cluster_5902"
"1141753";"cluster_5902"
"1141754";"cluster_5902"
"1129858";"cluster_6247"
"1129859";"cluster_6247"
"1129857";"cluster_6247"
"1228505";"cluster_6247"
"1098948";"cluster_6247"
"1098799";"cluster_6247"
"1155546";"cluster_6247"
"1189268";"cluster_6247"
"1098086";"cluster_6247"
"1180380";"cluster_6247"
"1161092";"cluster_6247"
"1140904";"cluster_6247"
"207841";"cluster_6247"
"1228507";"cluster_6247"
"1169259";"cluster_6247"
"1114205";"cluster_6247"
"1114206";"cluster_6247"
"1114207";"cluster_6247"
"1072135";"cluster_6247"
"1075949";"cluster_6247"
"1077133";"cluster_6247"
"1067748";"cluster_6252"
"1165946";"cluster_6252"
"1107799";"cluster_6252"
"1175929";"cluster_6252"
"1152731";"cluster_6252"
"1123437";"cluster_6252"
"1123438";"cluster_6252"
"1123439";"cluster_6252"
"1063353";"cluster_6252"
"1158928";"cluster_6252"
"1185761";"cluster_6252"
"1090614";"cluster_6252"
"193092";"cluster_6252"
"1136573";"cluster_6252"
"1107800";"cluster_6252"
"1107801";"cluster_6252"
"1216767";"cluster_6252"
"1216769";"cluster_6252"
"1090547";"cluster_6252"
"1067835";"cluster_6252"
"1090556";"cluster_6252"
"1180477";"cluster_6254"
"1098918";"cluster_6254"
"1098906";"cluster_6254"
"1155625";"cluster_6254"
"1140998";"cluster_6254"
"1072603";"cluster_6254"
"1075051";"cluster_6254"
"1099038";"cluster_6254"
"1069187";"cluster_6254"
"37994";"cluster_6254"
"1085819";"cluster_6256"
"1208647";"cluster_6256"
"1157431";"cluster_6256"
"1150805";"cluster_6256"
"1103577";"cluster_6256"
"1103579";"cluster_6256"
"1133468";"cluster_6256"
"1103578";"cluster_6256"
"1119194";"cluster_6256"
"1119193";"cluster_6256"
"1119195";"cluster_6256"
"1074776";"cluster_6256"
"1172722";"cluster_6256"
"1085842";"cluster_6256"
"1183247";"cluster_6256"
"1163542";"cluster_6256"
"1085580";"cluster_6256"
"1073155";"cluster_6256"
"42486";"cluster_6256"
"1075406";"cluster_6256"
"1060139";"cluster_6255"
"1131664";"cluster_6255"
"1149625";"cluster_6255"
"1081916";"cluster_6255"
"1170860";"cluster_6255"
"1116669";"cluster_6255"
"1116670";"cluster_6255"
"1203903";"cluster_6255"
"1181863";"cluster_6255"
"1082275";"cluster_6255"
"1061990";"cluster_6255"
"1101066";"cluster_6255"
"1101065";"cluster_6255"
"1203899";"cluster_6255"
"213793";"cluster_6255"
"1059802";"cluster_6255"
"1082109";"cluster_6255"
"1203905";"cluster_6255"
"55911";"cluster_6068"
"1160881";"cluster_6068"
"1188739";"cluster_6068"
"1155316";"cluster_6068"
"1227131";"cluster_6068"
"1179765";"cluster_6068"
"1140315";"cluster_6068"
"1168768";"cluster_6068"
"1227129";"cluster_6068"
"1176816";"cluster_6265"
"1109200";"cluster_6265"
"1146077";"cluster_6265"
"1146078";"cluster_6265"
"1137441";"cluster_6265"
"1028248";"cluster_6265"
"1186436";"cluster_6265"
"1109201";"cluster_6265"
"1109202";"cluster_6265"
"1166582";"cluster_6265"
"214608";"cluster_6265"
"1078016";"cluster_6265"
"1073599";"cluster_6265"
"1074161";"cluster_6265"
"1028247";"cluster_6265"
"1157430";"cluster_6262"
"1085530";"cluster_6262"
"1150804";"cluster_6262"
"1119192";"cluster_6262"
"1072055";"cluster_6262"
"185974";"cluster_6262"
"1103576";"cluster_6262"
"1085187";"cluster_6262"
"1208646";"cluster_6262"
"1172721";"cluster_6262"
"1073837";"cluster_6262"
"1133467";"cluster_6262"
"1208645";"cluster_6262"
"1208644";"cluster_6262"
"1098438";"cluster_6253"
"1098483";"cluster_6253"
"1066464";"cluster_6253"
"1141331";"cluster_6253"
"1098090";"cluster_6253"
"1064791";"cluster_6253"
"1066756";"cluster_6253"
"132548";"cluster_6253"
"1180820";"cluster_6253"
"1155854";"cluster_6253"
"1179336";"cluster_6251"
"1155073";"cluster_6251"
"1225988";"cluster_6251"
"1097117";"cluster_6251"
"1097258";"cluster_6251"
"1139897";"cluster_6251"
"187425";"cluster_6251"
"1073137";"cluster_6251"
"1069745";"cluster_6251"
"1129928";"cluster_6261"
"1129926";"cluster_6261"
"1129927";"cluster_6261"
"1114274";"cluster_6261"
"1114275";"cluster_6261"
"1114276";"cluster_6261"
"1042851";"cluster_6261"
"1161120";"cluster_6261"
"1189309";"cluster_6261"
"1076862";"cluster_6261"
"1098976";"cluster_6261"
"1077300";"cluster_6261"
"1098293";"cluster_6261"
"1180445";"cluster_6261"
"1155591";"cluster_6261"
"1140968";"cluster_6261"
"1148549";"cluster_6261"
"1098622";"cluster_6261"
"1074437";"cluster_6261"
"198296";"cluster_6261"
"1169300";"cluster_6261"
"1178138";"cluster_6227"
"194627";"cluster_6227"
"1094921";"cluster_6227"
"1094944";"cluster_6227"
"1094942";"cluster_6227"
"1070480";"cluster_6227"
"1154254";"cluster_6227"
"1074376";"cluster_6227"
"1070188";"cluster_6227"
"1138729";"cluster_6227"
"1136853";"cluster_6268"
"1176213";"cluster_6268"
"1091585";"cluster_6268"
"122445";"cluster_6268"
"1073356";"cluster_6268"
"1073889";"cluster_6268"
"1091938";"cluster_6268"
"1091444";"cluster_6268"
"1069411";"cluster_6268"
"1075785";"cluster_6268"
"1152952";"cluster_6268"
"1129146";"cluster_1954"
"1129145";"cluster_1954"
"1168676";"cluster_1954"
"1113498";"cluster_1954"
"1113499";"cluster_1954"
"1179666";"cluster_1954"
"1188642";"cluster_1954"
"187727";"cluster_1954"
"1171196";"cluster_6062"
"46815";"cluster_6062"
"1131983";"cluster_6062"
"1184473";"cluster_5946"
"1164706";"cluster_5946"
"1135063";"cluster_5946"
"1174367";"cluster_5946"
"1212598";"cluster_5946"
"200072";"cluster_5946"
"1107498";"cluster_5658"
"1107497";"cluster_5658"
"1107496";"cluster_5658"
"1152594";"cluster_5658"
"1089796";"cluster_5658"
"207435";"cluster_5658"
"1158826";"cluster_5658"
"1089174";"cluster_5658"
"1064530";"cluster_5658"
"1165820";"cluster_5658"
"1136418";"cluster_5658"
"1185634";"cluster_5658"
"1123133";"cluster_5658"
"1123134";"cluster_5658"
"1123132";"cluster_5658"
"1024025";"cluster_5658"
"1175772";"cluster_5658"
"1061971";"cluster_5658"
"1066458";"cluster_5658"
"1090190";"cluster_5658"
"1145409";"cluster_5658"
"52928";"cluster_6007"
"1066046";"cluster_6007"
"1154515";"cluster_6007"
"1095607";"cluster_6007"
"1096235";"cluster_6007"
"1059843";"cluster_6007"
"1139155";"cluster_6007"
"1096441";"cluster_6007"
"1062400";"cluster_6007"
"1178577";"cluster_6007"
"1093200";"cluster_6088"
"1186917";"cluster_6088"
"44557";"cluster_6088"
"1177436";"cluster_6088"
"1220877";"cluster_6088"
"1167043";"cluster_6088"
"1153836";"cluster_6088"
"1093471";"cluster_6088"
"1110244";"cluster_6088"
"1110243";"cluster_6088"
"1138043";"cluster_6088"
"1060838";"cluster_6088"
"1125882";"cluster_6088"
"1159750";"cluster_6088"
"1125883";"cluster_6088"
"1093234";"cluster_6088"
"1125884";"cluster_6088"
"1061805";"cluster_6088"
"1065106";"cluster_6088"
"1110245";"cluster_6088"
"1181079";"cluster_6274"
"1001006";"cluster_6274"
"1115182";"cluster_6274"
"1115183";"cluster_6274"
"1169916";"cluster_6274"
"1099577";"cluster_6274"
"1161501";"cluster_6274"
"1130765";"cluster_6274"
"1141529";"cluster_6274"
"212529";"cluster_6274"
"1001002";"cluster_6274"
"1001009";"cluster_6274"
"1079896";"cluster_6274"
"1080190";"cluster_6274"
"1078027";"cluster_6274"
"1078015";"cluster_6274"
"1099576";"cluster_6274"
"1060250";"cluster_6276"
"1079902";"cluster_6276"
"1067032";"cluster_6276"
"1161417";"cluster_6276"
"1155997";"cluster_6276"
"1080132";"cluster_6276"
"1099423";"cluster_6276"
"1099422";"cluster_6276"
"1099421";"cluster_6276"
"1169795";"cluster_6276"
"50166";"cluster_6276"
"1130654";"cluster_6276"
"1200978";"cluster_6276"
"1062651";"cluster_6276"
"1148961";"cluster_6276"
"1115026";"cluster_6276"
"1115024";"cluster_6276"
"1115025";"cluster_6276"
"1180985";"cluster_6276"
"1080150";"cluster_6276"
"1187324";"cluster_6275"
"1177917";"cluster_6275"
"1154125";"cluster_6275"
"1222336";"cluster_6275"
"1066544";"cluster_6275"
"1126650";"cluster_6275"
"1159995";"cluster_6275"
"1111006";"cluster_6275"
"1138516";"cluster_6275"
"1222335";"cluster_6275"
"1167430";"cluster_6275"
"1222337";"cluster_6275"
"1094283";"cluster_6275"
"1117309";"cluster_6257"
"1117310";"cluster_6257"
"1182242";"cluster_6257"
"1062216";"cluster_6257"
"1149959";"cluster_6257"
"1171405";"cluster_6257"
"1084003";"cluster_6257"
"1084213";"cluster_6257"
"1101697";"cluster_6257"
"1066240";"cluster_6257"
"1162577";"cluster_6257"
"1101698";"cluster_6257"
"1156792";"cluster_6257"
"46685";"cluster_6257"
"1205221";"cluster_6257"
"1132186";"cluster_6257"
"1183853";"cluster_6279"
"1210581";"cluster_6279"
"1173548";"cluster_6279"
"1134284";"cluster_6279"
"48740";"cluster_6279"
"1164124";"cluster_6279"
"1140409";"cluster_6280"
"1188829";"cluster_6280"
"1227343";"cluster_6280"
"1179861";"cluster_6280"
"1168850";"cluster_6280"
"1160916";"cluster_6280"
"1098256";"cluster_6280"
"47702";"cluster_6280"
"1129385";"cluster_6280"
"1129384";"cluster_6280"
"1129386";"cluster_6280"
"1097913";"cluster_6280"
"1097840";"cluster_6280"
"1070026";"cluster_6280"
"1069367";"cluster_6280"
"1074354";"cluster_6280"
"1113737";"cluster_6280"
"1113738";"cluster_6280"
"1113739";"cluster_6280"
"1155352";"cluster_6280"
"1159862";"cluster_5986"
"1110565";"cluster_5986"
"1063732";"cluster_5986"
"1126206";"cluster_5986"
"1153971";"cluster_5986"
"1093812";"cluster_5986"
"1221579";"cluster_5986"
"1126208";"cluster_5986"
"1126207";"cluster_5986"
"1062010";"cluster_5986"
"1177639";"cluster_5986"
"1187087";"cluster_5986"
"1058926";"cluster_5986"
"1167208";"cluster_5986"
"1138248";"cluster_5986"
"1110567";"cluster_5986"
"1110566";"cluster_5986"
"1094734";"cluster_5986"
"190481";"cluster_5986"
"1094551";"cluster_5986"
"1221578";"cluster_5986"
"1031675";"cluster_5986"
"1089338";"cluster_6278"
"1090015";"cluster_6278"
"1215834";"cluster_6278"
"1067702";"cluster_6278"
"1136240";"cluster_6278"
"1215837";"cluster_6278"
"1152485";"cluster_6278"
"1062646";"cluster_6278"
"1063271";"cluster_6278"
"173463";"cluster_6278"
"1175584";"cluster_6278"
"1088752";"cluster_6278"
"1135683";"cluster_5701"
"1185003";"cluster_5701"
"1020763";"cluster_5701"
"1175011";"cluster_5701"
"175169";"cluster_5701"
"1185004";"cluster_5701"
"1175012";"cluster_5701"
"1106295";"cluster_5701"
"1106294";"cluster_5701"
"1020764";"cluster_5701"
"1121934";"cluster_5701"
"1121933";"cluster_5701"
"1144818";"cluster_5701"
"174735";"cluster_5701"
"1088028";"cluster_5701"
"1063478";"cluster_5701"
"1090224";"cluster_5701"
"1144817";"cluster_5701"
"1063593";"cluster_5701"
"1144819";"cluster_5701"
"1165216";"cluster_5701"
"1154001";"cluster_6163"
"1167257";"cluster_6163"
"1126308";"cluster_6163"
"1126307";"cluster_6163"
"1177695";"cluster_6163"
"1126306";"cluster_6163"
"1187138";"cluster_6163"
"1110664";"cluster_6163"
"1110665";"cluster_6163"
"57072";"cluster_6163"
"1159889";"cluster_6163"
"1110666";"cluster_6163"
"1094398";"cluster_6163"
"1064923";"cluster_6163"
"1093843";"cluster_6163"
"1094051";"cluster_6163"
"1063737";"cluster_6163"
"1061808";"cluster_6163"
"1031924";"cluster_6163"
"1146697";"cluster_6163"
"1138304";"cluster_6163"
"1178729";"cluster_6238"
"52971";"cluster_6238"
"1065880";"cluster_6238"
"1139307";"cluster_6238"
"1035964";"cluster_6238"
"1167999";"cluster_6238"
"1112202";"cluster_6238"
"1160365";"cluster_6238"
"1096707";"cluster_6238"
"1154630";"cluster_6238"
"1127849";"cluster_6238"
"1147356";"cluster_6238"
"1147357";"cluster_6238"
"1187926";"cluster_6238"
"1107666";"cluster_6272"
"1107668";"cluster_6272"
"1107667";"cluster_6272"
"1136501";"cluster_6272"
"1158880";"cluster_6272"
"1059796";"cluster_6272"
"1024513";"cluster_6272"
"1089993";"cluster_6272"
"1061692";"cluster_6272"
"1066005";"cluster_6272"
"1090085";"cluster_6272"
"1152649";"cluster_6272"
"1175859";"cluster_6272"
"1123301";"cluster_6272"
"1123302";"cluster_6272"
"1123300";"cluster_6272"
"51610";"cluster_6272"
"207531";"cluster_6272"
"1088115";"cluster_6272"
"1185717";"cluster_6272"
"1145480";"cluster_6272"
"1165901";"cluster_6272"
"1099552";"cluster_6267"
"1099553";"cluster_6267"
"1099554";"cluster_6267"
"1079818";"cluster_6267"
"1099555";"cluster_6267"
"54354";"cluster_6267"
"1061440";"cluster_6267"
"1169898";"cluster_6267"
"1130748";"cluster_6267"
"1156047";"cluster_6267"
"1000916";"cluster_6267"
"1156046";"cluster_6267"
"1141511";"cluster_6267"
"1161486";"cluster_6267"
"1115161";"cluster_6267"
"1115158";"cluster_6267"
"1115160";"cluster_6267"
"1115159";"cluster_6267"
"1181063";"cluster_6267"
"1149017";"cluster_6267"
"1079949";"cluster_6267"
"1080324";"cluster_6267"
"1075849";"cluster_6267"
"1149012";"cluster_6267"
"1070185";"cluster_6267"
"1000915";"cluster_6267"
"1080424";"cluster_6267"
"1076718";"cluster_6267"
"1169017";"cluster_5066"
"1140613";"cluster_5066"
"38375";"cluster_5066"
"1180079";"cluster_5066"
"1189014";"cluster_5066"
"1041346";"cluster_5066"
"1148279";"cluster_5066"
"1119753";"cluster_6290"
"1086072";"cluster_6290"
"1151096";"cluster_6290"
"1157625";"cluster_6290"
"1069561";"cluster_6290"
"1119755";"cluster_6290"
"1104128";"cluster_6290"
"1086170";"cluster_6290"
"1209655";"cluster_6290"
"1075017";"cluster_6290"
"1104125";"cluster_6290"
"1163869";"cluster_6290"
"1209657";"cluster_6290"
"1133976";"cluster_6290"
"1104129";"cluster_6290"
"1119756";"cluster_6290"
"1071150";"cluster_6290"
"1173232";"cluster_6290"
"1086076";"cluster_6290"
"1183584";"cluster_6290"
"1119754";"cluster_6290"
"1075276";"cluster_6290"
"1209649";"cluster_6290"
"1104126";"cluster_6290"
"1086093";"cluster_6290"
"1163868";"cluster_6290"
"1133975";"cluster_6290"
"1209645";"cluster_6290"
"1119752";"cluster_6290"
"1086172";"cluster_6290"
"1209647";"cluster_6290"
"1183583";"cluster_6290"
"1173231";"cluster_6290"
"1104127";"cluster_6290"
"1070263";"cluster_6290"
"1209651";"cluster_6290"
"1127157";"cluster_6289"
"1167694";"cluster_6289"
"1127156";"cluster_6289"
"1138861";"cluster_6289"
"1154305";"cluster_6289"
"1111511";"cluster_6289"
"1111510";"cluster_6289"
"1178275";"cluster_6289"
"1187609";"cluster_6289"
"1095068";"cluster_6289"
"1095094";"cluster_6289"
"1095049";"cluster_6289"
"1066603";"cluster_6289"
"1160141";"cluster_6289"
"1223230";"cluster_6289"
"1060391";"cluster_6289"
"121799";"cluster_6289"
"1059205";"cluster_6289"
"1111512";"cluster_6289"
"1127158";"cluster_6289"
"1127819";"cluster_6291"
"1095902";"cluster_6291"
"1065308";"cluster_6291"
"1127820";"cluster_6291"
"1139291";"cluster_6291"
"1035875";"cluster_6291"
"1167987";"cluster_6291"
"1095586";"cluster_6291"
"1064103";"cluster_6291"
"1187911";"cluster_6291"
"1178711";"cluster_6291"
"1112172";"cluster_6291"
"1112174";"cluster_6291"
"1112173";"cluster_6291"
"39069";"cluster_6291"
"1064122";"cluster_6291"
"1096393";"cluster_6291"
"1147343";"cluster_6291"
"1127821";"cluster_6291"
"1082089";"cluster_6297"
"1082202";"cluster_6297"
"1149706";"cluster_6297"
"213834";"cluster_6297"
"1060434";"cluster_6297"
"1171001";"cluster_6297"
"1131797";"cluster_6297"
"1059099";"cluster_6297"
"200921";"cluster_6130"
"1070510";"cluster_6130"
"1186356";"cluster_6130"
"1153310";"cluster_6130"
"1137338";"cluster_6130"
"1109057";"cluster_6130"
"1109058";"cluster_6130"
"1109056";"cluster_6130"
"1075308";"cluster_6130"
"1073423";"cluster_6130"
"1176710";"cluster_6130"
"1166506";"cluster_6130"
"1091916";"cluster_6130"
"1218881";"cluster_6130"
"1159350";"cluster_6130"
"1124698";"cluster_6130"
"1124699";"cluster_6130"
"1124700";"cluster_6130"
"1092099";"cluster_6130"
"1092102";"cluster_6130"
"1146024";"cluster_6130"
"1146025";"cluster_6130"
"1161428";"cluster_6293"
"1130667";"cluster_6293"
"1000612";"cluster_6293"
"1180999";"cluster_6293"
"1169811";"cluster_6293"
"1141460";"cluster_6293"
"43347";"cluster_6293"
"1201874";"cluster_6306"
"1161684";"cluster_6306"
"1201872";"cluster_6306"
"1081705";"cluster_6306"
"1149143";"cluster_6306"
"1156159";"cluster_6306"
"1099916";"cluster_6306"
"1066103";"cluster_6306"
"1115521";"cluster_6306"
"1081465";"cluster_6306"
"1099914";"cluster_6306"
"1115519";"cluster_6306"
"1064565";"cluster_6306"
"1115520";"cluster_6306"
"1081449";"cluster_6306"
"1062642";"cluster_6306"
"184665";"cluster_6306"
"1201870";"cluster_6306"
"1099915";"cluster_6306"
"1170133";"cluster_6306"
"1181274";"cluster_6306"
"1130974";"cluster_6306"
"1163075";"cluster_6299"
"1078522";"cluster_6299"
"1102527";"cluster_6299"
"1102529";"cluster_6299"
